Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Rwanda,RWA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,38.5,35.2,34.6,35.9,35.3,33.7,32.3,29.5,29.9,31.4,34.3,34.5,34.8,35.1,35.3,34.9,34.7,34.7,35.2
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.103,69.451,69.781,70.089,70.374,70.642,70.901,71.158,71.412,71.663,71.906,72.136,72.351,72.549,72.73,72.895,73.046,73.187,73.321
Samoa,WSM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.5,3.5,3.4,3.3,3.4,3.8,3.9,4,3.9,4.2,4.1,4,3.7,4.1,4.4,4.7,4.6,4.5,4.4
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.017,62.687,63.359,64.02,64.659,65.27,65.854,66.412,66.938,67.43,67.885,68.306,68.695,69.052,69.377,69.67,69.933,70.17,70.385
Sao Tome and Principe,STP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,14.7,12.8,11.2,9.8,9,9,9.8,11.1,12.1,13,13.5,13.3,12.9,13,12.9,12.9,12.5,12.8,13
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.759,72.92,73.051,73.159,73.256,73.355,73.467,73.598,73.75,73.917,74.089,74.254,74.402,74.533,74.651,74.761,74.874,74.998,75.133
Saudi Arabia,SAU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,4.9,5,5.1,5,4.8,4.5,4.8,5.5,5.6,5.9,5.4,5.4,4.6,4.3,3.7,3.7,3.7,3.8,3.9
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.177,58.675,59.259,59.912,60.62,61.365,62.126,62.88,63.607,64.284,64.898,65.448,65.939,66.37,66.747,67.078,67.38,67.665,67.941
Senegal,SEN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,24.1,22.9,21.4,19.6,18.1,16.5,13.6,11.9,11,11.3,11.5,11.9,12,11.8,10.7,9.5,8.5,7.8,7.4
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.8341463414634,73.3853658536585,73.6317073170732,73.8853658536585,73.9853658536585,74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439,75.9365853658537
Serbia,SRB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.1,3,2.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6,2.6,3.2,3.7,4.1,4.2,4,3.8,3.7
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2536585365854,71.0878048780488,71.0292682926829,72.6609756097561,72.1317073170732,72.2170731707317,73.1439024390244,73.1634146341463,73.0829268292683,73.1975609756098,72.7243902439024,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,74.3,72.8414634146341,74.0463414634146
Seychelles,SYC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.369,41.376,42.419,43.467,44.502,45.517,46.52,47.508,48.468,49.382,50.234,51.018,51.731,52.372,52.941,53.444,53.895,54.309,54.696
Sierra Leone,SLE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,50.7,49.8,49.4,48.8,46.7,43.7,41.7,40.3,34.9,29.1,24.4,24.3,25.4,25,25.8,25.9,27.2,27.7,27.9
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.2512195121951,78.5512195121951,79.0390243902439,79.490243902439,79.990243902439,80.1414634146341,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342,81.7439024390244,81.9951219512195,82.2463414634147,82.4951219512195,82.7439024390244,82.8463414634146,83.0951219512195,83.2975609756098,83.5951219512195
Singapore,SGP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,74.5439024390244,74.5365853658537,75.5878048780488,..,..,73.0536585365854,..,77.0682926829268,77.219512195122,78.2926829268293,..,..,..
Sint Maarten (Dutch part),SXM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4024390243903,73.6048780487805,73.6048780487805,73.9585365853659,73.9048780487805,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.6658536585366
Slovak Republic,SVK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6.1,6.2,6,5.8,5.5,5.6,5.4,4.9,4.7,5,5.8,5.6,5.4,5.8,5.8,5.6,4.4,3.9,3.7
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.7585365853659,76.0073170731707,76.8585365853659,77.2073170731707,77.6121951219512,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829
Slovenia,SVN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.025516105989,63.085034645383,63.140962158548,63.3568736580675,63.6786356065162,64.0438690334374,64.5191082061844,65.0670484175474,65.6435258991843,66.216053798919,66.7539675143599,67.274368139383,67.7717878403263,68.2077719269465,68.613963249702,68.9584179473762,69.2761523057289,69.5421346858479,69.7813233816927
Small states,SST,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.2803806882971,13.1418816291984,12.9732301001503,12.7721705667493,12.6608040174465,12.5394996374346,12.7178333241524,12.95747022371,13.004361274179,12.6358701059469,12.1327867913051,11.9432753260928,12.0173519247113,12.3472292512615,12.7465264289234,12.9226254668478,12.887353231946,12.848527909764,13.3013935884849
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.816,68.175,68.518,68.845,69.158,69.462,69.762,70.063,70.366,70.674,70.985,71.296,71.601,71.896,72.173,72.424,72.645,72.835,72.996
Solomon Islands,SLB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.3,13.1,12.6,12.7,12.5,12.8,12.6,13.2,13,13.7,14.7,16.5,18,18.7,18.5,18.1,17.7,17.6,17.8
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.213,51.492,51.762,52.043,52.346,52.669,52.998,53.326,53.654,53.99,54.342,54.713,55.104,55.509,55.92,56.324,56.709,57.068,57.397
Somalia,SOM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,70.6,70.5,70.6,70.7,70.8,70.9,70.9,70.8,70.9,70.4,68.7,65.9,62.4,60.4,59.9,59.7,58.9,56.6,54.8
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.089,54.31,53.749,53.444,53.447,53.795,54.452,55.36,56.46,57.669,58.895,60.06,61.099,61.968,62.649,63.153,63.538,63.857,64.131
South Africa,ZAF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.9,3.7,3.6,3.4,3.4,3.5,3.6,3.6,3.6,3.7,3.8,3.9,4.3,4.8,5.2,5.4,5.5,5.7,6.3
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.2289921234106,63.6237710618268,64.0113964571902,64.3951878388299,64.7831708452549,65.1799328896904,65.5877135716036,66.0052497729797,66.4278566886815,66.8487685017748,67.2583161942665,67.6463375441787,68.0077154272803,68.3402033187487,68.6419007195258,68.9161581005149,69.1713277262734,69.4122699440301,69.6436174250367
South Asia,SAS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,18.9623047207184,20.1911922342387,21.0447687903776,21.1626137262635,20.5655350568347,18.8204310326218,17.0869766644308,16.2808992769557,16.0455061516066,15.6996875156189,15.2993050670693,14.8304277646014,14.716916705074,14.4515276168158,14.1454605326384,13.5847989568035,12.9631666009972,12.992699730475,14.1936983380184
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.2289921234106,63.6237710618268,64.0113964571902,64.39518783883,64.7831708452549,65.1799328896904,65.5877135716036,66.0052497729797,66.4278566886815,66.8487685017748,67.2583161942665,67.6463375441787,68.0077154272803,68.3402033187487,68.6419007195258,68.9161581005149,69.1713277262734,69.4122699440301,69.6436174250367
South Asia (IDA & IBRD),TSA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,18.9623047207183,20.1911922342387,21.0447687903776,21.1626137262635,20.5655350568347,18.8204310326218,17.0869766644308,16.2808992769557,16.0455061516066,15.6996875156189,15.2993050670693,14.8304277646014,14.716916705074,14.4515276168158,14.1454605326384,13.5847989568035,12.9631666009972,12.992699730475,14.1936983380184
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.592,50.05,50.55,51.095,51.686,52.315,52.96,53.6,54.219,54.8,55.325,55.791,56.2,56.552,56.855,57.12,57.365,57.604,57.846
South Sudan,SSD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.3682926829268,79.5682926829268,79.619512195122,79.8707317073171,80.1707317073171,80.8219512195122,80.8731707317073,81.1756097560976,81.4756097560976,81.6268292682927,82.4756097560976,82.4268292682927,83.0780487804878,83.2292682926829,82.8317073170732,83.3292682926829,83.2829268292683,83.4317073170732,83.8317073170732
Spain,ESP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.233,73.085,73.799,74.337,74.695,74.904,75.037,75.157,75.286,75.439,75.614,75.796,75.974,76.147,76.316,76.482,76.648,76.812,76.978
Sri Lanka,LKA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,16.7,16.1,15.7,15,14,13.2,11.8,10.8,9.8,9.6,8.9,8.1,7,6,5.2,4.7,4.3,4.1,3.7
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,71.3365853658537,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.486,73.648,73.808,73.966,74.122,74.276,74.426,74.571,74.712,74.852,74.993,75.138,75.286,75.44,75.596,75.752,75.907,76.057,76.203
St. Lucia,LCA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.9731707317073,77.1731707317073,77.3731707317073,77.5219512195122,77.6731707317073,77.8731707317073,78.0219512195122,78.2219512195122,78.3731707317073,78.5219512195122,78.7219512195122,78.8731707317073,79.0219512195122,79.1731707317073,79.3219512195122,79.5219512195122,79.6219512195122,79.8219512195122,79.9731707317073
St. Martin (French part),MAF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.882,70.977,71.087,71.208,71.331,71.449,71.554,71.643,71.716,71.776,71.827,71.879,71.939,72.01,72.095,72.193,72.3,72.415,72.534
St. Vincent and the Grenadines,VCT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.4,11.9,9.5,8.7,7.9,7.2,6.8,6.4,6,5.8,5.6,5.5,5.4,5.6,5.9,5.8,5.7,5.5,6.6
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.7500236632558,51.1481645391024,51.642123874248,52.2247720188521,52.886428261213,53.6142094019721,54.3854324049332,55.1744565424915,55.9611181532545,56.7254700213101,57.4560020826615,58.1495777077899,58.8013862401098,59.4047969219195,59.9528305717917,60.4423935617356,60.8800162996276,61.273032490238,61.6274515420848
Sub-Saharan Africa,SSF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,25.9808516994533,25.5264078751425,25.0747584273628,24.048821347261,22.9084628807566,21.9533750112284,21.4474130826671,20.9834158650294,19.7172346010865,18.5093356101835,17.3726568527002,17.0566077933603,16.8822874424749,16.9706262197803,17.2853656562828,17.5950544028719,18.0430650146014,18.4572340094107,19.7084475105759
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.7473477113789,51.1457830152127,51.6398937286797,52.2224909603459,52.88432686759,53.6121903665381,54.3834405941101,55.1725555500667,55.9593504659589,56.7237682841055,57.4545069591526,58.1480259219393,58.8000204182101,59.4034933478592,59.9514844902919,60.441109451202,60.8787914144172,61.2719943146726,61.6263561968196
Sub-Saharan Africa (excluding high income),SSA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,25.9808516994533,25.5264078751425,25.0747584273628,24.0488213472609,22.9084628807566,21.9533750112284,21.4474130826671,20.9834158650294,19.7172346010865,18.5093356101835,17.3726568527002,17.0566077933603,16.8822874424749,16.9706262197803,17.2853656562828,17.5950544028719,18.0430650146014,18.4572340094107,19.7084475105759
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.7500236632558,51.1481645391024,51.642123874248,52.2247720188521,52.886428261213,53.6142094019721,54.3854324049332,55.1744565424915,55.9611181532545,56.7254700213101,57.4560020826615,58.1495777077899,58.8013862401098,59.4047969219195,59.9528305717917,60.4423935617356,60.8800162996276,61.273032490238,61.6274515420848
Sub-Saharan Africa (IDA & IBRD countries),TSS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,25.9808516994533,25.5264078751425,25.0747584273628,24.048821347261,22.9084628807566,21.9533750112284,21.4474130826671,20.9834158650294,19.7172346010865,18.5093356101835,17.3726568527002,17.0566077933603,16.8822874424749,16.9706262197803,17.2853656562828,17.5950544028719,18.0430650146014,18.4572340094107,19.7084475105759
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.859,59.258,59.67,60.092,60.525,60.969,61.422,61.879,62.33,62.764,63.171,63.542,63.875,64.169,64.429,64.663,64.881,65.095,65.311
Sudan,SDN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,21.5,20.3,20,19.7,18.9,17.6,16.7,16.3,16.5,16.5,15.5,13.5,11.7,11.1,11.2,11.8,11.8,11.8,11.7
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.913,68.064,68.28,68.555,68.877,69.227,69.579,69.91,70.209,70.465,70.676,70.851,71.002,71.133,71.249,71.358,71.463,71.57,71.682
Suriname,SUR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,11.8,11.5,10.9,10.3,9.7,8.8,8.8,8.3,7.7,7.3,7.4,7.4,7.1,7.3,7.8,8.3,8.3,8,8
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.7951219512195,79.8463414634146,80.0951219512195,80.4975609756098,80.5463414634146,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561
Sweden,SWE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.1804878048781,80.3853658536585,80.5365853658537,81.0878048780488,81.2365853658537,81.490243902439,81.7414634146342,81.9926829268293,82.0439024390244,82.2463414634147,82.6951219512195,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.9048780487805
Switzerland,CHE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.647,72.938,72.108,71.27,70.55,70.049,69.821,69.908,70.315,70.967,71.779,72.697
Syrian Arab Republic,SYR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.807,63.653,64.496,65.314,66.08,66.771,67.382,67.911,68.36,68.736,69.055,69.34,69.609,69.874,70.137,70.397,70.647,70.879,71.097
Tajikistan,TJK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.444,52.142,52.866,53.602,54.349,55.119,55.926,56.777,57.666,58.584,59.525,60.47,61.398,62.288,63.111,63.844,64.479,65.015,65.456
Tanzania,TZA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,33.1,34,32.5,31.6,28.4,25.9,25.7,25.9,26.7,25.6,24.2,23.2,22.7,22.5,22.5,22.7,23,23.3,23.4
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.832,71.089,71.389,71.728,72.099,72.499,72.916,73.341,73.766,74.184,74.593,74.992,75.378,75.747,76.091,76.403,76.683,76.931,77.15
Thailand,THA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,17.3,16.4,15,13.7,11.9,10.6,10.2,10.6,10.3,9.9,9,8.8,8.2,7.8,7.3,7.5,7.7,7.8,8
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.945,60.901,61.888,62.893,63.882,64.803,65.61,66.276,66.796,67.186,67.477,67.72,67.953,68.197,68.459,68.735,69.007,69.26,69.495
Timor-Leste,TLS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,41.5,36.5,33.1,32.5,32.2,31.9,31.7,32.4,31.8,31.2,29.3,28.3,26.7,25.3,24.5,24.2,24.6,25.1,25
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.554,53.71,53.938,54.234,54.602,55.052,55.581,56.178,56.818,57.468,58.092,58.661,59.16,59.58,59.927,60.22,60.489,60.76,61.042
Togo,TGO,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,31.3,31.1,29.8,28.7,27.7,27.2,26.2,25.5,23,20.8,19.4,19.4,19.4,20.2,20.5,21.2,21,20.7,20.1
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.725,69.771,69.803,69.822,69.836,69.852,69.878,69.921,69.982,70.059,70.148,70.242,70.335,70.427,70.517,70.607,70.701,70.801,70.907
Tonga,TON,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.65,69.903,70.164,70.428,70.691,70.952,71.21,71.464,71.71,71.946,72.17,72.382,72.582,72.768,72.941,73.1,73.245,73.38,73.507
Trinidad and Tobago,TTO,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,10,10.5,11.1,11.5,11.1,10.5,9.9,9.6,9.1,8.2,7.2,6.7,6.6,6.6,6.8,6.8,6.9,7,7.3
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.415,73.638,73.842,74.034,74.217,74.391,74.558,74.72,74.88,75.041,75.206,75.376,75.552,75.734,75.922,76.115,76.31,76.505,76.699
Tunisia,TUN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,4.4,4.4,4.5,4.4,4.3,4.3,4,3.8,3.6,3.4,3.2,3,2.8,2.7,2.5,2.5,2.5,2.5,2.6
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.56,71.078,71.559,72.004,72.424,72.83,73.235,73.649,74.074,74.507,74.944,75.373,75.784,76.172,76.532,76.86,77.161,77.437,77.691
Turkiye,TUR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.842,64.101,64.386,64.693,65.017,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.552,67.704,67.835,67.956,68.073,68.191
Turkmenistan,TKM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6.8,6.2,5.2,4.5,4.2,4,3.9,4,4.2,4.3,4.3,4.3,3.9,3.6,3.4,3.4,3.5,3.5,3.5
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.22,48.299,49.421,50.554,51.676,52.784,53.887,54.984,56.06,57.099,58.087,59.017,59.881,60.669,61.373,61.986,62.516,62.973,63.368
Uganda,UGA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.8370731707317,68.2756097560976,68.2107317073171,68.1853658536585,67.9568292682927,68.0775609756098,68.2221951219512,68.2514634146342,69.19,70.2653658536586,70.8092682926829,70.9441463414634,71.159512195122,71.1865853658537,71.189512195122,71.4763414634146,71.7809756097561,71.5826829268293,71.8273170731707
Ukraine,UKR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.544,74.758,74.968,75.174,75.376,75.573,75.767,75.957,76.145,76.332,76.521,76.711,76.903,77.095,77.285,77.47,77.647,77.814,77.972
United Arab Emirates,ARE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.8,3.8,5.1,6.9,8,8.3,8.1,7.4,8,8.4,8.8,7.9,7.1,6.6,6.5,6.3,6.4,6.2,6
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.9926829268293,78.1439024390244,78.4463414634146,78.7463414634146,79.0487804878049,79.2487804878049,79.4487804878049,79.6,80.0512195121951,80.4024390243902,80.9512195121951,80.9048780487805,81.0048780487805,81.3048780487805,80.9560975609756,81.1560975609756,81.2560975609756,81.2560975609756,81.2048780487805
United Kingdom,GBR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.8365853658537,76.9365853658537,77.0365853658537,77.4878048780488,77.4878048780488,77.6878048780488,77.9878048780488,78.0390243902439,78.390243902439,78.5414634146342,78.6414634146341,78.7414634146342,78.7414634146342,78.8414634146341,78.690243902439,78.5390243902439,78.5390243902439,78.6390243902439,78.7878048780488
United States,USA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.8437764355678,71.0940062213322,71.3533197958482,71.6476587366725,71.9055717443263,72.2426780201723,72.559205943795,72.8512528353544,73.1727446810077,73.4553057573176,73.7872626029355,74.0996648235619,74.4151832112109,74.6974461471773,74.9830840216775,75.252182440651,75.522241839414,75.7359495426608,75.9402253347522
Upper middle income,UMC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9.29772083868025,8.79465948637356,8.16375633299494,7.58290096354487,6.88798694849041,6.22152282238754,5.47551175818707,4.84568173024563,4.01973331324105,3.73793498437959,3.61593741113365,3.55690859820405,3.47081641864884,3.43525519344035,3.47350979910308,3.54433197232183,3.5925785455634,3.6104188987009,3.69871839543507
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.939,75.152,75.373,75.599,75.826,76.046,76.251,76.437,76.603,76.75,76.882,77.004,77.124,77.244,77.369,77.498,77.632,77.77,77.911
Uruguay,URY,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.6,3.5,3.7,3.8,3.9,3.7,3.1,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.374,67.613,67.868,68.135,68.407,68.676,68.939,69.193,69.435,69.672,69.91,70.155,70.41,70.671,70.928,71.171,71.388,71.573,71.725
